damageDealt	headshotKills	heals	killPlace	killPoints	kills	killStreaks	longestKill	matchDuration	matchType	numGroups	rankPoints	revives	rideDistance	roadKills	swimDistance	winPoints	winPlacePerc
171.1	0	2	30	0	1	1	20.21	2027	3	27	1506	0	4550	0	0	0	0.5556
0	0	0	63	1114	0	0	0	1414	1	96	-1	0	0	0	0	1487	0.4021
0	0	0	83	0	0	0	0	1320	3	29	1383	0	0	0	0	0	0.0345
100	1	0	42	0	1	1	0.9834	1721	3	26	1483	0	0	0	0	0	0
100	0	0	38	0	1	1	14.66	1339	2	43	1491	0	0	0	0	0	0.2553
0	0	0	58	0	0	0	0	1781	1	93	1532	0	2482	0	0	0	0.5612
99	0	0	76	0	0	0	0	1451	2	49	1451	0	0	0	0	0	0.2708
102	0	0	63	1062	0	0	0	1370	3	27	-1	0	0	0	0	1474	0.5172
100	0	0	62	1341	0	0	0	1426	3	28	-1	0	0	0	0	1461	0.5185
32.95	0	0	91	0	0	0	0	1824	1	91	1500	0	0	0	0	0	0.0316
0	0	0	89	0	0	0	0	1368	2	46	1563	0	0	0	0	0	0.0217
88.22	0	3	27	1306	1	1	19.53	1375	3	28	-1	0	0	0	0	1497	0.8889
0	0	0	84	0	0	0	0	1450	3	27	1359	0	0	0	0	0	0.0769
86.4	0	0	73	0	0	0	0	1831	3	25	1473	0	501.2	0	0	0	0.2692
544.1	0	6	3	0	4	2	284.6	1979	3	27	1469	0	10420	0	0	0	0.9286
244.6	1	2	31	994	1	1	15.86	1840	3	25	-1	0	1536	0	0	1489	0.4583
0	0	0	87	0	0	0	0	1400	3	27	1456	0	0	0	0	0	0.0385
147.5	0	0	94	0	0	0	0	1808	3	28	1408	0	0	0	0	0	0
71.51	0	0	36	1395	1	1	6.158	1840	3	26	-1	0	319.6	0	0	1446	0.1111
114	0	0	35	0	1	1	25.68	1407	3	27	1514	0	0	0	0	0	0.1923
0	0	0	95	1222	0	0	0	1810	2	47	-1	0	0	0	0	1514	0
0	0	0	92	1286	0	0	0	1447	3	27	-1	0	0	0	0	1485	0.1111
0	0	0	86	0	0	0	0	1382	2	47	1483	0	0	0	39.96	0	0.1429
0	0	1	56	0	0	0	0	1321	2	48	1439	0	0	0	0	0	0.5625
0	0	0	41	0	0	0	0	1310	3	26	1413	0	0	0	0	0	0.8
200.9	0	1	15	1274	2	2	5.195	1809	2	44	-1	0	4808	0	0	1571	0.9333
333.8	2	4	16	0	2	1	77.61	1295	3	27	1450	0	0	0	0	0	0.6786
100	0	0	50	1499	1	1	3.641	1372	1	98	0	0	0	0	0	1440	0.1837
102.7	1	0	36	0	1	1	31.36	1963	3	28	1410	0	0	0	0	0	0.4815
146	0	0	43	0	1	1	5.124	1379	1	91	1561	0	0	0	0	0	0.1099
30.97	0	0	24	0	1	1	116.4	1856	3	28	1531	0	3383	0	0	0	1
156.4	1	0	24	1554	1	1	33.91	1382	3	27	-1	0	0	0	0	1556	0.9615
787.5	2	2	3	0	7	2	414.3	1956	2	43	1740	1	3756	0	0	0	1
167.9	0	0	38	0	1	1	6.85	1384	3	27	1448	0	0	0	0	0	0.2143
180.4	0	0	56	0	0	0	0	1907	2	47	1553	0	0	0	0	0	0.617
25.8	0	0	54	1023	0	0	0	1450	1	94	-1	0	0	0	0	1508	0.6489
128.4	0	1	31	0	1	1	0.784	1341	3	23	1383	0	0	0	0	0	0.2083
43	0	0	80	1223	0	0	0	1492	3	28	-1	0	0	0	0	1474	0.1724
147.7	1	0	34	0	1	1	42.54	1838	3	28	1446	0	0	0	0	0	0.2593
55.38	0	0	90	0	0	0	0	1351	3	27	1393	0	0	0	0	0	0.037
368.5	1	3	12	1450	2	2	15.47	1766	3	26	0	0	5743	0	0	1539	0.96
312.5	1	0	30	0	1	1	2.493	1401	3	30	1489	0	0	0	0	0	0.4483
160.6	0	1	25	1233	1	1	1.242	1327	2	47	-1	0	0	0	0	1524	0.9388
0	0	0	65	0	0	0	0	1382	3	27	1447	0	0	0	0	0	0.4615
0	0	0	76	1278	0	0	0	1393	2	44	-1	0	0	0	0	1639	0.2083
103	0	2	21	0	1	1	12.46	1451	1	92	1727	0	3801	0	292.3	0	0.9785
46.08	0	0	48	0	0	0	0	1961	3	28	1483	1	0	0	0	0	0.8889
136.7	1	4	26	1258	1	1	142.4	1294	3	26	-1	1	732.1	0	0	1493	0.6923
71	0	1	45	0	0	0	0	1483	2	48	1513	0	0	0	49.96	0	0.8542
157.6	0	0	89	0	0	0	0	916	1	48	1500	0	0	0	0	0	0.0417
583.1	3	2	8	1396	3	1	134	1791	2	42	-1	0	8516	0	0	1512	0.9535
31.21	0	0	58	1199	0	0	0	1421	3	27	-1	0	1837	0	6.336	1507	0.6296
216.7	1	1	26	1129	1	1	36.41	1289	1	94	0	0	0	0	0	1496	0.8211
38.35	0	0	38	0	1	1	60.85	1455	3	28	1482	0	0	0	0	0	0.1852
0	0	0	52	1221	0	0	0	1311	3	28	0	0	0	0	0	1554	0.8148
358.4	1	5	12	1258	2	1	174.4	1939	3	24	-1	1	7232	0	0	1487	0.9565
50.47	0	3	26	0	1	1	95.86	1285	3	25	1410	0	0	0	0	0	0.84
567.6	2	1	3	0	5	1	82.88	1507	1	94	1586	0	0	0	0	0	0.9368
621	0	1	3	1356	7	1	33.28	1480	1	96	-1	0	0	0	0	1545	1
98.44	0	1	70	1563	0	0	0	1257	3	29	-1	1	0	0	0	1477	0.2414
83.17	0	0	98	0	0	0	0	1346	3	27	1437	0	0	0	0	0	0
0	0	0	90	0	0	0	0	1900	1	91	1453	0	0	0	0	0	0.0435
34.94	0	0	63	0	0	0	0	1377	3	27	1500	0	0	0	0	0	0.3214
191.6	0	2	39	0	1	1	56.3	1853	3	30	1462	0	0	0	0	0	0.3448
0	0	0	79	0	0	0	0	1762	3	29	1427	0	0	0	0	0	0.1429
123.2	0	0	43	1546	1	1	14.06	1461	3	28	-1	0	0	0	0	1557	0
200	1	0	22	1010	2	1	4.395	1375	3	27	-1	0	0	0	0	1501	0.1154
75	0	0	32	0	1	1	1.965	1916	3	29	1465	0	0	0	0	0	0.2414
310.6	0	6	5	0	4	2	52.54	1895	2	47	1550	1	4012	0	0	0	0.8511
894.2	2	7	1	0	6	2	125.5	1960	2	45	1486	2	0	0	0	0	1
24.7	0	3	66	0	0	0	0	1805	2	50	1497	0	1434	0	0	0	0.4286
107	0	1	26	1277	1	1	13.58	1733	3	28	-1	3	3740	0	0	1436	0.6786
119.4	0	1	46	0	0	0	0	1348	1	90	1503	0	0	0	0	0	0.7222
225.9	0	0	17	1270	2	1	8.375	1501	2	45	-1	0	0	0	0	1501	0.5106
0	0	0	83	0	0	0	0	1871	3	26	1500	0	0	0	0	0	0.037
23.22	0	0	70	0	0	0	0	1340	3	28	1456	2	0	0	29.8	0	0.5
100	0	11	27	1000	1	1	13.87	1331	2	48	-1	2	1512	0	0	1500	0.7347
452	3	2	7	0	4	1	79.28	1986	1	96	1632	0	0	0	0	0	0.9897
114.1	0	0	50	0	0	0	0	1462	2	46	1500	0	0	0	0	0	0.7959
330.3	0	11	33	0	1	1	9.253	1838	3	29	2004	3	0	0	0	0	0.5357
34.18	0	3	51	0	0	0	0	1381	1	97	1462	0	0	0	0	0	0.9479
0	0	0	79	0	0	0	0	1387	3	26	1287	0	0	0	0	0	0.1429
40.85	0	1	73	1076	0	0	0	1384	2	47	-1	0	0	0	0	1500	0.2917
0	0	0	47	0	0	0	0	1912	3	28	1394	1	2848	0	0	0	0.5556
0	0	1	60	0	0	0	0	1440	3	29	1509	0	1047	0	0	0	0.6071
532.6	2	1	3	0	4	1	97.59	1859	1	87	1651	0	4588	0	0	0	0.9659
189.2	1	0	28	0	1	1	13.34	1350	3	23	1477	0	0	0	0	0	0.36
328	1	1	12	0	3	1	11.32	1204	3	29	1480	0	0	0	0	0	0.6786
127.6	0	1	37	0	1	1	10.01	1892	3	30	1454	0	0	0	0	0	0.1
57.33	0	0	99	0	0	0	0	1331	3	27	1477	0	0	0	0	0	0
29.4	0	2	67	1205	0	0	0	1370	3	28	-1	0	0	0	0	1533	0.3704
93.53	0	0	56	0	0	0	0	1963	3	30	1482	0	1737	0	0	0	0.5862
375.5	1	2	10	0	3	1	16.67	1371	2	47	1344	0	0	0	0	0	0.617
64.86	0	0	53	1226	0	0	0	1422	1	98	-1	0	0	0	0	1522	0.6735
0	0	0	76	1132	0	0	0	1801	2	46	-1	0	0	0	0	1529	0.2553
0	0	0	44	0	0	0	0	1305	3	28	1370	0	0	0	0	0	0.963
27.97	0	0	47	0	0	0	0	1952	2	44	1495	0	0	0	0	0	0.75
103.4	0	0	31	0	1	1	9.503	1869	2	47	1500	0	61.71	0	0	0	0.5957
433.7	1	10	3	1000	4	2	304.2	1856	3	28	-1	0	0	0	0	1500	0.8519
107.2	0	4	53	997	0	0	0	1810	2	47	-1	0	0	0	0	1500	0.6383
44.88	0	0	85	1214	0	0	0	1862	3	26	-1	0	0	0	0	1511	0.0741
0	0	0	60	0	0	0	0	1332	3	29	1321	0	0	0	0	0	0.5357
0	0	0	45	1456	0	0	0	1770	3	28	-1	0	0	0	0	1482	0.8148
0	0	3	63	0	0	0	0	1351	2	46	1505	0	526.2	0	0	0	0.4792
0	0	0	75	1243	0	0	0	1819	1	84	-1	0	0	0	0	1602	0.1379
126.4	0	0	32	1233	1	1	20.01	1378	2	49	-1	0	1170	0	0	1545	0.5
427.9	4	4	8	0	4	1	140.3	1844	3	27	1500	1	3809	0	0	0	0.8519
0	0	0	61	1291	0	0	0	1278	3	27	-1	0	0	0	0	1506	0.5
123.2	0	2	25	0	1	1	5.27	1451	1	92	1631	0	0	0	0	0	0.8065
43.86	0	2	46	1096	0	0	0	1416	2	47	0	0	816.6	0	0	1519	0.913
0	0	0	95	0	0	0	0	1887	1	98	1481	0	0	0	0	0	0.0309
67.63	0	0	37	0	1	1	42.44	1304	3	27	1445	0	0	0	0	0	0.1852
516.3	2	8	3	1147	6	1	139.4	1440	1	86	-1	0	0	0	0	1518	0.8471
0	0	1	65	1322	0	0	0	1288	3	28	-1	0	0	0	0	1507	0.3214
155.3	1	4	23	0	1	1	22.95	1465	3	24	1460	0	1786	0	0	0	0.76
53.9	0	0	88	0	0	0	0	1466	3	25	1425	0	0	0	0	0	0.0385
3.083	0	0	46	1366	0	0	0	1838	2	40	-1	0	2266	0	0	1605	0.8182
243.6	0	2	29	1842	1	1	14.48	1284	3	31	-1	0	0	0	0	1659	0.6
325.7	0	2	6	0	3	1	24.15	1827	2	43	1613	0	0	0	0	0	0.9333
79.73	0	4	55	1185	0	0	0	1316	3	30	-1	0	0	0	0	1486	0.5862
307.2	0	11	16	0	2	1	66.52	1841	2	47	1502	0	1077	0	33.24	0	0.9184
195.7	1	3	18	0	2	1	4.002	1846	3	29	1406	0	0	0	0	0	0.2069
215.6	0	2	19	0	2	1	16.44	1477	1	90	1521	0	0	0	0	0	0.5761
481.1	0	3	7	0	3	1	111.1	1332	3	29	1403	3	940.1	0	0	0	0.9643
141.5	0	3	25	1289	1	1	21.49	1930	1	89	-1	0	2548	0	0	1577	0.7553
411.5	0	1	11	1040	2	1	135.7	1363	2	48	-1	1	0	0	0	1512	0.9792
0	0	0	83	1196	0	0	0	1863	3	27	-1	0	0	0	0	1550	0.0741
0	0	0	95	0	0	0	0	1352	3	30	1409	0	0	0	0	0	0.069
28.28	0	0	21	0	1	1	25.24	1816	3	25	1432	0	0.0017	0	12.62	0	0.8846
0	0	0	86	0	0	0	0	1813	3	27	1462	0	0	0	0	0	0
0	0	1	61	1322	0	0	0	1912	3	25	-1	0	0	0	0	1475	0.4
141.3	0	1	25	0	1	1	32.37	1320	3	28	1416	1	0	0	0	0	0.6786
200	1	1	8	1423	3	1	58.33	1399	2	46	-1	1	0	0	0	1535	0.5
134.3	0	3	24	0	1	1	44.14	1331	3	29	1480	0	0	0	135.1	0	0.8966
0	0	0	78	1081	0	0	0	1294	2	48	-1	0	0	0	0	1497	0.2917
387.5	0	3	7	0	3	1	27.28	1772	1	90	1520	0	3821	0	0	0	0.9468
0	0	0	95	0	0	0	0	1356	2	45	1341	0	0	0	0	0	0
0	0	0	57	0	0	0	0	1340	2	46	1500	0	671.5	0	0	0	0.5652
0	0	0	90	1215	0	0	0	1886	3	26	-1	0	0	0	0	1516	0
122.3	0	0	12	0	2	2	10.58	1875	2	41	1492	0	0	0	0	0	0.4884
343.3	1	7	6	0	3	1	46.55	1399	3	29	1578	1	479.2	0	0	0	0.9286
0	0	0	98	1661	0	0	0	1244	3	27	-1	0	0	0	0	1508	0
36.83	0	0	31	1273	1	1	117.5	1362	3	24	-1	0	0	0	0	1491	0.56
0	0	0	68	1160	0	0	0	1372	2	44	-1	0	0	0	0	1395	0.4375
0	0	0	88	0	0	0	0	1415	3	29	1500	0	0	0	0	0	0.1379
0	0	0	80	1339	0	0	0	1412	2	45	-1	0	0	0	0	1474	0.1304
200	0	0	19	1344	2	1	7.203	1389	1	93	-1	0	0	0	0	1536	0.766
0	0	1	82	1066	0	0	0	1386	3	29	-1	0	0	0	0	1468	0.1786
87.36	0	4	77	1268	0	0	0	1303	3	28	-1	0	0	0	0	1519	0.1429
115.6	0	1	63	1325	0	0	0	1341	2	47	-1	0	0	0	0	1499	0.383
0	0	0	78	0	0	0	0	1443	1	91	1697	0	0	0	34.81	0	0.163
31.69	0	0	59	1128	0	0	0	1935	3	26	-1	0	2960	0	0	1470	0.4444
52.36	0	1	52	1317	0	0	0	1443	3	29	-1	0	0	0	61.51	1504	0.6071
28.91	0	4	45	0	0	0	0	1898	1	93	1744	0	0	0	27.75	0	0.875
49.5	0	0	71	0	0	0	0	1920	3	26	1456	0	0	0	0	0	0.3077
337.2	2	0	6	1296	3	1	46.71	1840	3	29	-1	0	0	0	0	1552	0.4286
37.05	0	0	77	0	0	0	0	1257	3	24	1444	0	0	0	0	0	0.0741
0	0	0	51	1065	0	0	0	1364	3	26	-1	0	0	0	0	1495	0.6538
148.8	0	7	39	1280	0	0	0	1978	2	42	-1	0	7846	0	0	1516	0.7619
178.7	0	0	35	1243	1	1	122	1920	1	96	-1	0	0	0	0	1439	0.5052
20.91	0	3	51	1363	0	0	0	1453	2	46	-1	0	1516	0	0	1611	0.6458
142.8	0	2	49	1085	0	0	0	1884	2	42	-1	0	6355	0	0	1489	0.6136
745.5	0	3	2	1693	6	3	624.2	1884	3	31	-1	1	650.5	0	0	1600	1
173.3	0	1	5	0	3	1	102.1	1385	3	24	1460	0	0	0	0	0	1
310.6	0	0	8	0	3	1	34.3	1382	3	30	1455	0	0	0	0	0	0.6207
274	0	8	21	0	1	1	15.8	1322	3	26	1482	1	0	0	0	0	0.92
84.24	0	0	47	0	0	0	0	1975	3	27	1463	0	0	0	464.1	0	0.9231
912.1	4	9	1	1556	10	3	24.64	1362	3	28	-1	0	487.7	0	0	1478	0.8519
22.05	0	0	50	0	0	0	0	1443	2	46	1484	0	0	0	37.44	0	0.6596
242.2	0	0	24	1202	2	2	41.19	1422	2	47	-1	0	0	0	0	1445	0.4167
0	0	1	60	0	0	0	0	1415	3	28	1402	0	0	0	0	0	0.6429
29.85	0	2	47	0	0	0	0	1816	3	27	1500	0	4390	0	0	0	0.8276
133.5	0	0	77	1472	0	0	0	1854	3	26	0	0	0	0	0	1608	0.1154
0	0	0	91	0	0	0	0	1458	1	97	1601	0	0	0	0	0	0.0722
210.6	1	1	18	1635	2	1	15	1371	3	28	-1	0	0	0	0	1550	0.25
448.5	1	1	10	0	3	2	58.12	1811	2	47	1455	0	0	0	0	0	0.8125
144.5	0	0	60	1406	0	0	0	1336	3	28	-1	0	0	0	0	1509	0.5714
0	0	5	57	0	0	0	0	1803	2	45	1500	0	1670	0	0	0	0.6087
0	0	0	56	0	0	0	0	1820	2	46	1487	0	0	0	0	0	0.4783
0	0	0	88	0	0	0	0	1353	3	26	1436	0	0	0	0	0	0.0357
102	0	1	61	1458	0	0	0	1376	2	49	-1	0	0	0	0	1559	0.4792
0	0	0	48	0	0	0	0	1903	2	49	1583	0	1833	0	0	0	0.8125
0	0	0	86	0	0	0	0	1836	1	85	1654	0	0	0	0	0	0.0225
0	0	4	49	0	0	0	0	1360	3	28	1517	0	0	0	0	0	0.6429
0	0	0	41	0	0	0	0	1290	3	19	1443	0	0	0	0	0	0.2632
341.2	0	5	43	0	0	0	0	1973	2	45	1500	0	2789	0	0	0	0.8667
33.25	0	0	45	1008	0	0	0	1771	3	24	-1	0	0	0	0	1476	0.6667
260.9	1	0	12	0	2	1	50	1397	3	25	1482	1	0	0	0	0	0.68
154.6	1	0	20	0	2	1	15.11	1330	3	29	1502	0	0	0	0	0	0.3929
280.3	1	0	13	0	2	1	129.7	1374	1	93	1592	0	0	0	0	0	0.9062
37.73	0	0	79	0	0	0	0	1795	2	45	1500	0	0	0	0	0	0.1818
98.72	0	0	42	0	1	1	10.88	1373	2	47	1429	0	0	0	0	0	0.0833
139.2	0	1	66	1000	0	0	0	1837	3	30	-1	0	1132	0	0	1500	0.2333
5.973	0	6	44	2026	0	0	0	1891	3	25	-1	0	2363	0	0	1861	0.76
267.9	0	0	16	0	2	2	88.71	1968	2	43	1503	0	0	0	0	0	0.3778
0	0	0	85	0	0	0	0	1251	3	27	1436	0	0	0	0	0	0.037
275	1	1	8	0	3	2	32.08	1828	3	27	1412	0	341.1	0	0	0	0.2963
102.8	1	2	10	1230	2	2	39.17	1363	3	28	-1	1	0	0	0	1561	1
65.97	0	2	45	1176	0	0	0	1903	2	41	-1	1	0	0	0	1489	0.7561
98.28	0	0	82	1095	0	0	0	1711	2	49	-1	0	0	0	0	1448	0.1875
126.1	0	0	68	0	0	0	0	1793	3	28	1458	0	0	0	0	0	0.3571
90.99	0	0	63	0	0	0	0	1366	3	25	1411	0	0	0	0	0	0.375
177.3	2	0	18	0	2	1	22.59	1841	2	42	1484	0	0	0	0	0	0.4651
100	0	0	42	0	1	1	9.839	1933	2	48	1430	0	0	0	0	0	0.1633
175	0	6	13	0	2	1	31.78	1391	2	48	1603	1	0	0	0	0	0.9592
122.9	0	4	25	0	1	1	80.29	1860	2	48	1515	0	5469	0	0	0	0.8298
244.9	1	1	14	0	2	1	8.194	1344	2	47	1500	0	0	0	0	0	0.8085
95.55	0	0	74	1119	0	0	0	1312	3	25	-1	0	0	0	0	1465	0.1538
102	1	0	33	0	1	1	0	1764	1	89	1561	0	0	0	0	0	0.4615
100	1	5	31	1000	1	1	27.86	1980	2	45	-1	0	0	0	0	1500	0.5217
222.3	1	0	24	0	2	2	23.22	1357	2	46	1488	0	0	0	0	0	0.3542
70.87	0	1	62	0	0	0	0	2187	3	26	1463	0	0	0	0	0	0.2963
896.2	2	0	1	0	8	2	124.5	1346	2	46	1520	0	0	0	0	0	1
531.9	2	2	2	0	6	3	125.1	1367	3	28	1516	0	0	0	0	0	0.8519
0	0	0	83	0	0	0	0	1275	3	29	1494	0	0	0	0	0	0.1429
450.7	0	0	1	1140	6	2	114.6	1399	2	48	-1	0	0	0	0	1551	1
168.5	2	1	16	1296	2	1	186	1400	3	27	-1	1	815.4	0	0	1469	0.7857
33.11	0	0	76	997	0	0	0	1297	2	49	-1	0	0	0	0	1495	0.3265
200	0	1	19	0	2	2	56.95	1692	2	42	1522	0	474.6	0	0	0	0.4884
276.4	0	7	14	0	2	1	108.4	1796	2	47	1513	0	0	0	0	0	0.8125
19.44	0	0	76	1258	0	0	0	1856	2	43	-1	0	0	0	0	1479	0.1628
247.9	0	1	22	1069	2	1	13.55	1265	3	29	-1	0	0	0	0	1482	0.1071
43	1	0	41	1239	1	1	20.06	1300	3	29	-1	0	0	0	0	1456	0.1786
0	0	0	58	0	0	0	0	1883	2	43	1515	0	0	0	0	0	0.3913
0	0	0	79	1360	0	0	0	2079	3	28	-1	0	0	0	0	1483	0.1429
377.4	1	3	12	0	3	2	57.33	1765	2	50	1665	1	2054	0	0	0	0.898
0	0	0	91	1021	0	0	0	1380	3	25	-1	0	0	0	0	1414	0
0	0	0	72	0	0	0	0	1944	3	28	1458	0	0	0	0	0	0.25
354.9	0	1	9	0	3	2	21.17	1976	3	27	1551	0	844.8	0	0	0	0.8519
100	0	0	46	1051	1	1	3.767	2061	1	91	-1	0	0	0	0	1496	0.0532
98	1	0	34	0	1	1	8.572	1847	2	47	1508	0	0	0	0	0	0.4167
0	0	0	73	0	0	0	0	1384	3	26	1480	0	0	0	0	0	0.2222
0	0	0	58	994	0	0	0	1372	3	26	-1	0	0	0	0	1491	0.5926
25.38	0	0	73	1019	0	0	0	1354	2	47	-1	0	0	0	0	1427	0.3261
0.55	0	0	42	1251	1	1	8.083	1450	2	49	0	0	0	0	0	1454	0.2083
115.8	0	1	59	1161	0	0	0	1391	3	25	-1	0	0	0	0	1546	0.3462
0	0	0	42	1024	0	0	0	1426	2	49	0	0	0	0	0	1496	0.75
37.22	0	0	73	0	0	0	0	1794	3	28	1421	0	0	0	0	0	0.1852
466.4	1	0	6	0	4	2	42.93	1416	3	26	1607	3	0	0	0	0	0.7692
0	0	1	72	1181	0	0	0	1463	2	46	-1	0	0	0	0	1503	0.3469
18.57	0	0	44	0	0	0	0	1912	1	91	1510	0	1489	0	0	0	0.8632
303.1	1	2	6	0	3	1	171.1	1831	3	27	1423	1	331.9	0	0	0	0.8519
0	0	0	89	0	0	0	0	1363	3	29	1505	0	0	0	0	0	0
0	0	0	37	0	0	0	0	1347	3	29	1477	0	0	0	0	0	0.9643
0	0	5	66	0	0	0	0	1862	2	46	1437	0	0	0	0	0	0.3478
190.7	0	6	27	0	1	1	38.97	1765	3	27	1468	0	0	0	0	0	0.8889
360.6	1	5	5	1615	3	1	68.88	1297	3	27	-1	1	0	0	1.216	1612	0.9231
0	0	0	82	0	0	0	0	1412	1	88	1521	0	0	0	0	0	0.0968
21.84	0	0	58	0	0	0	0	1866	1	95	1478	0	0	0	0	0	0.5417
0	0	0	91	0	0	0	0	1891	3	27	1455	0	0	0	0	0	0
100	0	0	88	0	0	0	0	1451	2	46	1470	0	0	0	0	0	0.0652
115.7	2	0	26	0	2	1	224.5	1866	2	48	1500	0	0	0	0	0	0.4375
0	0	0	61	1181	0	0	0	1396	3	30	-1	0	0	0	0	1482	0.5862
100	0	0	40	0	1	1	12.12	1913	3	28	1473	0	0	0	0	0	0.1481
94	0	0	38	1263	1	1	4.708	1871	3	27	-1	0	0	0	0	1514	0.1154
98.84	0	0	84	0	0	0	0	1355	2	42	1484	0	0	0	0	0	0.0465
0	0	0	79	0	0	0	0	1472	1	91	1642	0	0	0	0	0	0.163
0	0	0	71	1212	0	0	0	1365	3	26	-1	0	0	0	0	1475	0.3462
100	0	5	63	1387	0	0	0	1833	2	48	0	1	0	0	0	1503	0.383
43	0	0	52	1356	0	0	0	1793	3	26	-1	0	0	0	0	1490	0.6296
143.3	1	0	15	0	2	1	170.3	1327	2	48	1532	0	0	0	0	0	0.8367
0	0	1	52	1211	0	0	0	1345	3	28	0	0	0	0	0	1450	0.7407
119.3	0	0	44	0	1	1	13.94	1775	2	49	1483	0	0	0	0	0	0.0816
58.8	0	1	64	0	0	0	0	1322	3	27	1480	1	0	0	0	0	0.4615
0	0	0	64	0	0	0	0	1424	2	47	1516	0	0	0	0	0	0.4792
0	0	0	95	1063	0	0	0	1240	3	26	-1	0	0	0	0	1464	0
264.1	1	3	4	1656	5	1	51	1282	3	24	-1	0	225.4	0	0	1489	0.8519
45.12	0	5	43	1320	0	0	0	1486	2	49	-1	0	692.1	0	0.5345	1551	0.9796
242.3	0	2	18	0	2	1	32.64	1504	1	92	1500	0	0	0	0	0	0.7204
44.57	0	0	54	0	0	0	0	1309	3	28	1504	0	0	0	0	0	0.7143
67.68	0	0	75	1434	0	0	0	1383	3	27	-1	0	0	0	0	1583	0.2963
0	0	6	45	0	0	0	0	1373	1	92	1494	0	0	0	0	0	0.9043
240.4	0	3	16	1615	2	1	102.1	1882	3	26	-1	0	4472	0	0	1709	0.76
0	0	0	89	0	0	0	0	1367	3	27	1465	0	0	0	0	0	0.0385
269.8	0	1	34	0	1	1	8.112	1357	1	93	1486	0	0	0	0	0	0.6277
0	0	0	75	1356	0	0	0	1365	2	47	-1	0	0	0	0	1572	0.2609
264	0	4	14	1386	2	1	10.55	1865	1	92	-1	0	5615	0	0	1534	0.9474
166.7	0	12	27	1310	1	1	3.158	1750	2	45	-1	0	7576	0	38.12	1474	0.7727
100	0	5	63	1140	0	0	0	1370	3	27	-1	0	614.2	0	0	1482	0.3077
166.1	0	0	34	0	1	1	20.45	1435	1	93	1517	0	0	0	0	0	0.6452
0	0	0	79	0	0	0	0	1456	3	26	1441	0	0	0	0	0	0.1538
100	0	0	42	1356	1	1	44.78	1296	2	43	-1	0	0	0	0	1526	0.2292
0	0	0	53	0	0	0	0	1869	3	27	1169	0	2017	0	0	0	0.6154
100	0	2	30	0	1	1	13.36	1976	1	90	1510	0	1277	0	0	0	0.5106
0	0	1	70	0	0	0	0	1379	3	28	1498	0	0	0	0	0	0.25
771.9	0	1	1	1515	8	2	223.1	1358	2	46	0	0	0	0	0	1540	0.9565
127.8	0	3	23	0	1	1	36.95	1281	3	27	1505	1	334.3	0	0	0	0.8462
37.4	0	3	53	1127	0	0	0	1424	2	46	-1	1	0	0	0	1479	0.7292
132.4	1	0	15	1017	2	2	42.85	1400	3	28	-1	0	0	0	0	1427	0.8214
52.27	0	0	23	0	1	1	1.273	1901	3	26	1500	0	0	0	0	0	1
267.3	0	0	44	1311	0	0	0	1321	3	26	-1	0	0	0	0	1491	0.8077
0	0	0	84	1429	0	0	0	1382	2	49	-1	0	0	0	0	1525	0.1837
160.9	1	0	22	1348	2	1	12.34	1383	1	97	-1	0	0	0	0	1375	0.4227
288.1	1	1	16	0	2	1	103.2	1380	3	29	1529	0	322.9	0	0	0	0.7586
0	0	0	91	0	0	0	0	1976	2	47	1500	0	0	0	0	0	0.0217
110	1	0	36	1448	1	1	8.116	1333	3	29	-1	1	0	0	0	1424	0.25
200	0	0	21	0	2	1	23.04	1352	1	90	1555	0	0	0	0	0	0.3407
120.4	0	9	54	1296	0	0	0	1835	3	26	-1	1	5787	0	0	1499	0.6667
324.9	1	0	21	1019	2	1	12.01	1402	1	93	-1	0	0	0	0	1482	0.3402
0	0	0	59	0	0	0	0	1883	2	47	1474	0	1918	0	0	0	0.5417
100	0	0	31	0	1	1	3.844	1358	2	45	1495	0	0	0	0	0	0.1111
302.8	0	8	9	0	3	2	19.54	1880	3	27	1530	0	4764	0	0	0	0.8462
0	0	0	68	0	0	0	0	1292	2	43	1462	0	0	0	0	0	0.2667
0	0	0	90	1330	0	0	0	1336	3	30	-1	0	0	0	0	1517	0
0	0	0	66	1496	0	0	0	1277	3	26	-1	0	0	0	0	1594	0.4231
0	0	0	48	1175	0	0	0	1429	3	28	-1	0	192	0	0	1360	0.6667
118.4	0	0	39	0	1	1	12.92	1373	3	30	1480	0	0	0	0	0	0.0645
100	0	0	37	0	1	1	4.307	1368	2	50	1500	0	0	0	0	0	0.2245
479.8	2	1	2	0	5	1	83.89	1342	2	49	1491	0	0	0	0	0	0.8542
87.37	1	0	16	0	2	2	8.242	1936	3	25	1395	0	0	0	0	0	0.1481
0	0	0	98	1251	0	0	0	1364	2	48	-1	0	0	0	0	1459	0
210.9	1	3	29	0	1	1	92.57	1363	3	27	1590	0	0	0	0	0	0.5926
211.9	0	1	22	1127	2	1	63.05	1404	2	48	-1	0	0	0	0	1495	0.5106
1.588	0	1	56	1321	0	0	0	1411	1	99	-1	0	3265	0	0	1672	0.596
0	0	0	85	0	0	0	0	1173	3	26	1514	0	0	0	0	0	0.0385
100	0	0	89	0	0	0	0	1849	2	46	1486	0	0	0	0	0	0.0213
46.44	0	0	54	0	0	0	0	1367	1	96	1500	0	0	0	18.04	0	0.8351
